species,tas_score,habitat_label,total_n,r_terr,r_aqua,r_anim,r_plant,tas_score_raw
Rappaport israeli,0.48828323993886913,Mostly Terrestrial,9999,1,0,0,0,0.48828323993886913
Mycobacterium terramassiliense,-0.12917613397290245,Mostly Aquatic,9999,0,1,0,0,-0.12917613397290245
Mycobacterium rhizamassiliense,-0.12917613397290245,Mostly Aquatic,9999,0,1,0,0,-0.12917613397290245
Mycobacterium numidiamassiliense,-0.12917613397290245,Mostly Aquatic,9999,0,1,0,0,-0.12917613397290245
Mediterranea massiliensis,0.6747186384847652,Mostly Terrestrial,9999,1,0,0,0,0.6747186384847652
Allorhizobium terrae,0.6872097401782352,Mostly Terrestrial,9999,1,0,0,0,0.6872097401782352
Sphingomonas colocasiae,0.8817567567567568,Terrestrial Specialist,9999,1,0,0,0,0.8817567567567568
Dyella nitratireducens,0.8407766990291262,Terrestrial Specialist,9999,1,0,0,0,0.8407766990291262
Dyella caseinilytica,0.8407766990291262,Terrestrial Specialist,9999,1,0,0,0,0.8407766990291262
Dyella mobilis,0.8407766990291262,Terrestrial Specialist,9999,1,0,0,0,0.8407766990291262
Limihaloglobus sulfuriphilus,-0.8729370527238207,Aquatic Specialist,9999,0,1,0,0,-0.8729370527238207
Orrella dioscoreae,-0.6398604374095822,Mostly Aquatic,9999,0,1,0,0,-0.6398604374095822
Duodenibacillus massiliensis,0.7190623922785248,Mostly Terrestrial,9999,1,0,0,0,0.7190623922785248
Paenibacillus aquistagni,0.5559870550161813,Mostly Terrestrial,9999,1,0,0,0,0.5559870550161813
Roseomonas nepalensis,0.5750663129973476,Mostly Terrestrial,9999,1,0,0,0,0.5750663129973476
Mycobacterium parmense,-0.12917613397290245,Mostly Aquatic,9999,0,1,0,0,-0.12917613397290245
Mycobacterium talmoniae,0.35902840509886585,Mostly Terrestrial,9999,1,0,0,0,0.35902840509886585
Candidatus Propionivibrio aalborgensis,-0.9218419074947052,Aquatic Specialist,9999,0,1,0,0,-0.9218419074947052
Candidatus Accumulibacter aalborgensis,-0.8030690537084398,Aquatic Specialist,9999,0,1,0,0,-0.8030690537084398
Nisaea acidiphila,-0.8398398398398399,Aquatic Specialist,9999,0,1,0,0,-0.8398398398398399
Actinoplanes teichomyceticus,0.8649362076550814,Terrestrial Specialist,9999,1,0,0,0,0.8649362076550814
Hymenobacter aquaticus,0.31240989242541867,Mostly Terrestrial,9999,1,0,0,0,0.31240989242541867
Dyella flagellata,0.8407766990291262,Terrestrial Specialist,9999,1,0,0,0,0.8407766990291262
Dyella acidisoli,0.8407766990291262,Terrestrial Specialist,9999,1,0,0,0,0.8407766990291262
Candidatus Terasakiella magnetica,-0.9053163136484781,Aquatic Specialist,9999,0,1,0,0,-0.9053163136484781
Actinoplanes digitatis,0.8961670164586324,Terrestrial Specialist,9999,1,0,0,0,0.8961670164586324
Phreatobacter cathodiphilus,0.003801377999524831,Generalist,9999,1,0,0,0,0.003801377999524831
Actinoplanes utahensis,0.8619365271881949,Terrestrial Specialist,9999,1,0,0,0,0.8619365271881949
bacterium,0.589010989010989,Mostly Terrestrial,9999,1,0,0,0,0.589010989010989
Paenibacillus bouchesdurhonensis,1,Terrestrial Specialist,9999,1,0,0,0,1
Angelakisella massiliensis,0.8945353289244692,Terrestrial Specialist,9999,1,0,0,0,0.8945353289244692
Mycolicibacterium pyrenivorans,0.0717904747057448,Generalist,9999,1,0,0,0,0.0717904747057448
Actinomyces mediterranea,0.946724485054979,Terrestrial Specialist,9999,1,0,0,0,0.946724485054979
Pseudoalteromonas fuliginea,-0.9358708189158017,Aquatic Specialist,9999,0,1,0,0,-0.9358708189158017
Allorhizocola rhizosphaerae,0.9409071993341657,Terrestrial Specialist,9999,1,0,0,0,0.9409071993341657
Pseudomonas sivasensis,0.4896456511734929,Mostly Terrestrial,9999,1,0,0,0,0.4896456511734929
Enterovibrio norvegicus,-0.970315127586459,Aquatic Specialist,9999,0,1,0,0,-0.970315127586459
Salibacterium halotolerans,1,Terrestrial Specialist,9999,1,0,0,0,1
Porphyromonas loveana,0.8299319727891157,Terrestrial Specialist,9999,1,0,0,0,0.8299319727891157
Candidatus Planktophila vernalis,-0.9124379583672865,Aquatic Specialist,9999,0,1,0,0,-0.9124379583672865
Candidatus Planktophila lacus,-0.8984409799554566,Aquatic Specialist,9999,0,1,0,0,-0.8984409799554566
Streptomyces albidoflavus,0.7874343653811335,Mostly Terrestrial,9999,1,0,0,0,0.7874343653811335
Sphingopyxis solisilvae,0.09045643153526976,Generalist,9999,1,0,0,0,0.09045643153526976
Primorskyibacter aestuariivivens,-0.9757085020242916,Aquatic Specialist,9999,0,1,0,0,-0.9757085020242916
Mycolicibacter engbaekii,0.1482479784366577,Mostly Terrestrial,9999,1,0,0,0,0.1482479784366577
Deinococcus rubellus,0.7327338817677445,Mostly Terrestrial,9999,1,0,0,0,0.7327338817677445
Pantoea alhagi,0.6810379241516965,Mostly Terrestrial,9999,1,0,0,0,0.6810379241516965
Roseobacter ponti,-0.9808120609902347,Aquatic Specialist,9999,0,1,0,0,-0.9808120609902347
Kitasatospora aureofaciens,0.908238507055075,Terrestrial Specialist,9999,1,0,0,0,0.908238507055075
Rhodospirillaceae bacterium,-0.17595066803699902,Mostly Aquatic,9999,0,1,0,0,-0.17595066803699902
Desulfocucumis palustris,1.2851818532319767e-4,Generalist,9999,1,0,0,0,1.2851818532319767e-4
Streptomyces clavuligerus,0.8341989612465043,Terrestrial Specialist,9999,1,0,0,0,0.8341989612465043
Chromobacterium sphagni,0.0356740518212542,Generalist,9999,1,0,0,0,0.0356740518212542
Oceanisphaera avium,0.795755722361227,Mostly Terrestrial,9999,1,0,0,0,0.795755722361227
Tumebacillus avium,0.7387737162112665,Mostly Terrestrial,9999,1,0,0,0,0.7387737162112665
Bradyrhizobium mercantei,0.5970825941257639,Mostly Terrestrial,9999,1,0,0,0,0.5970825941257639
Legionella busanensis,0.8477634381656434,Terrestrial Specialist,9999,1,0,0,0,0.8477634381656434
Alkanindiges hydrocarboniclasticus,-0.28195746627029494,Mostly Aquatic,9999,0,1,0,0,-0.28195746627029494
Salinivibrio kushneri,-0.36369420961730753,Mostly Aquatic,9999,0,1,0,0,-0.36369420961730753
Hymenobacter glacialis,0.14684501308519923,Mostly Terrestrial,9999,1,0,0,0,0.14684501308519923
Hymenobacter lapidarius,0.6368802126294565,Mostly Terrestrial,9999,1,0,0,0,0.6368802126294565
Rodentibacter trehalosifermentans,0.8992633884132988,Terrestrial Specialist,9999,1,0,0,0,0.8992633884132988
Polaribacter litorisediminis,-0.8493545937737282,Aquatic Specialist,9999,0,1,0,0,-0.8493545937737282
Acetobacteraceae bacterium,0.6194331983805668,Mostly Terrestrial,9999,1,0,0,0,0.6194331983805668
Confluentibacter flavum,-0.0064177362893816,Generalist,9999,0,1,0,0,-0.0064177362893816
Streptomyces griseus,0.8268215417106652,Terrestrial Specialist,9999,1,0,0,0,0.8268215417106652
Devosia neptuniae,0.3785232578246585,Mostly Terrestrial,9999,1,0,0,0,0.3785232578246585
Streptomyces lavendulae,0.8663466863577627,Terrestrial Specialist,9999,1,0,0,0,0.8663466863577627
Streptomyces lincolnensis,0.9270144984712496,Terrestrial Specialist,9999,1,0,0,0,0.9270144984712496
Paracandidimonas soli,0.3696528409829672,Mostly Terrestrial,9999,1,0,0,0,0.3696528409829672
Methylotetracoccus oryzae,-0.6444082519001085,Mostly Aquatic,9999,0,1,0,0,-0.6444082519001085
Azospirillum brasilense,0.5574712643678161,Mostly Terrestrial,9999,1,0,0,0,0.5574712643678161
Dyella solisilvae,0.8226028745816104,Terrestrial Specialist,9999,1,0,0,0,0.8226028745816104
Dyella dinghuensis,0.8407766990291262,Terrestrial Specialist,9999,1,0,0,0,0.8407766990291262
Dyella flava,0.8407766990291262,Terrestrial Specialist,9999,1,0,0,0,0.8407766990291262
Dyella halodurans,0.6014692378328742,Mostly Terrestrial,9999,1,0,0,0,0.6014692378328742
Tardibacter chloracetimidivorans,0.33052985702270815,Mostly Terrestrial,9999,1,0,0,0,0.33052985702270815
Pseudonocardia nigra,0.8465948403676978,Terrestrial Specialist,9999,1,0,0,0,0.8465948403676978
Marinobacter salexigens,-0.7732269503546099,Mostly Aquatic,9999,0,1,0,0,-0.7732269503546099
Streptomyces reticuli,0.8920392584514724,Terrestrial Specialist,9999,1,0,0,0,0.8920392584514724
Sediminibacillus massiliensis,0.7270023135397158,Mostly Terrestrial,9999,1,0,0,0,0.7270023135397158
Bacillus dakarensis,0.5953577410863844,Mostly Terrestrial,9999,1,0,0,0,0.5953577410863844
Bacillus sinesaloumensis,0.7569436571817254,Mostly Terrestrial,9999,1,0,0,0,0.7569436571817254
Nocardioides litoris,0.6024929178470254,Mostly Terrestrial,9999,1,0,0,0,0.6024929178470254
Ramlibacter monticola,0.8415631918375204,Terrestrial Specialist,9999,1,0,0,0,0.8415631918375204
Mycobacterium aquaticum,0.39257773319959877,Mostly Terrestrial,9999,1,0,0,0,0.39257773319959877
Candidatus Enterovibrio luxaltus,-0.8673334313869687,Aquatic Specialist,9999,0,1,0,0,-0.8673334313869687
Streptomyces rochei,1,Terrestrial Specialist,9999,1,0,0,0,1
Rhodoferax ferrireducens,-0.8626402993051844,Aquatic Specialist,9999,0,1,0,0,-0.8626402993051844
Azospirillum lipoferum,0.3395325458657954,Mostly Terrestrial,9999,1,0,0,0,0.3395325458657954
Marinitenerispora sediminis,0.818451498071789,Terrestrial Specialist,9999,1,0,0,0,0.818451498071789
Flavobacterium undicola,0.4043647977288858,Mostly Terrestrial,9999,1,0,0,0,0.4043647977288858
Streptoalloteichus tenebrarius,0.8001359619306594,Terrestrial Specialist,9999,1,0,0,0,0.8001359619306594
Streptomyces niveus,0.9082144849016014,Terrestrial Specialist,9999,1,0,0,0,0.9082144849016014
Nonomuraea ceibae,0.8838789376158122,Terrestrial Specialist,9999,1,0,0,0,0.8838789376158122
Alteromonas aestuariivivens,-0.9325652841781875,Aquatic Specialist,9999,0,1,0,0,-0.9325652841781875
Thalassoglobus neptunius,-0.7853345709222851,Mostly Aquatic,9999,0,1,0,0,-0.7853345709222851
Polynucleobacter meluiroseus,-0.810771733236942,Aquatic Specialist,9999,0,1,0,0,-0.810771733236942
Collimonas antrihumi,0.4028536198696495,Mostly Terrestrial,9999,1,0,0,0,0.4028536198696495
Sedimentisphaera cyanobacteriorum,-0.7194742869607896,Mostly Aquatic,9999,0,1,0,0,-0.7194742869607896
Neisseria dentiae,0.9111715386358485,Terrestrial Specialist,9999,1,0,0,0,0.9111715386358485
Marasmitruncus massiliensis,0.6563770516488482,Mostly Terrestrial,9999,1,0,0,0,0.6563770516488482
Streptomyces peucetius,0.8614027719445613,Terrestrial Specialist,9999,1,0,0,0,0.8614027719445613
Ectothiorhodospira mobilis,-0.8361635972255442,Aquatic Specialist,9999,0,1,0,0,-0.8361635972255442
Haematobacter massiliensis,-0.5223284648523694,Mostly Aquatic,9999,0,1,0,0,-0.5223284648523694
Streptomyces cinereus,0.18580609108689575,Mostly Terrestrial,9999,1,0,0,0,0.18580609108689575
Pseudomonas floridensis,0.5493787626489048,Mostly Terrestrial,9999,1,0,0,0,0.5493787626489048
Cupriavidus respiraculi,0.44727929555204327,Mostly Terrestrial,9999,1,0,0,0,0.44727929555204327
Streptomyces vinaceus,0.8663466863577627,Terrestrial Specialist,9999,1,0,0,0,0.8663466863577627
Klenkia marina,0.5426775612822125,Mostly Terrestrial,9999,1,0,0,0,0.5426775612822125
Streptomyces olivochromogenes,0.9057417353808912,Terrestrial Specialist,9999,1,0,0,0,0.9057417353808912
Mycobacterium ahvazicum,0.3698740554156172,Mostly Terrestrial,9999,1,0,0,0,0.3698740554156172
Saezia sanguinis,0.0014749262536872842,Generalist,9999,1,0,0,0,0.0014749262536872842
Albidovulum inexpectatum,-0.5874415497661991,Mostly Aquatic,9999,0,1,0,0,-0.5874415497661991
Paracoccus aeridis,0.18088066786708135,Mostly Terrestrial,9999,1,0,0,0,0.18088066786708135
Streptomyces kanamyceticus,0.8839400853089973,Terrestrial Specialist,9999,1,0,0,0,0.8839400853089973
Rhizobium esperanzae,0.7957068837897854,Mostly Terrestrial,9999,1,0,0,0,0.7957068837897854
Campylobacter jejuni,0.7163982911600394,Mostly Terrestrial,9999,1,0,0,0,0.7163982911600394
Alkanindiges illinoisensis,-0.02030735455543355,Generalist,9999,0,1,0,0,-0.02030735455543355
Sulfurivermis fontis,-0.3010559872484559,Mostly Aquatic,9999,0,1,0,0,-0.3010559872484559
Terasakiispira papahanaumokuakeensis,-0.37820765890248714,Mostly Aquatic,9999,0,1,0,0,-0.37820765890248714
Paenibacillus xerothermodurans,0.8444094488188977,Terrestrial Specialist,9999,1,0,0,0,0.8444094488188977
Beijerinckiaceae bacterium,0.3952269536733738,Mostly Terrestrial,9999,1,0,0,0,0.3952269536733738
Niveispirillum lacus,-0.8477684489615555,Aquatic Specialist,9999,0,1,0,0,-0.8477684489615555
Desulfobulbus oralis,0.8879138412445153,Terrestrial Specialist,9999,1,0,0,0,0.8879138412445153
Brevefilum fermentans,-0.7307884231536927,Mostly Aquatic,9999,0,1,0,0,-0.7307884231536927
Thermomonospora echinospora,0.8805251114055163,Terrestrial Specialist,9999,1,0,0,0,0.8805251114055163
Microtetraspora fusca,0.8541786082769689,Terrestrial Specialist,9999,1,0,0,0,0.8541786082769689
Plantibacter cousiniae,0.5495136528770656,Mostly Terrestrial,9999,1,0,0,0,0.5495136528770656
Parolsenella catena,0.7271059216013345,Mostly Terrestrial,9999,1,0,0,0,0.7271059216013345
Cloacibacterium caeni,-0.720598469032707,Mostly Aquatic,9999,0,1,0,0,-0.720598469032707
Mucilaginibacter galii,0.739786156443444,Mostly Terrestrial,9999,1,0,0,0,0.739786156443444
Rhodoplanes serenus,0.5178550521016273,Mostly Terrestrial,9999,1,0,0,0,0.5178550521016273
Avrilella dinanensis,0.45628070175438606,Mostly Terrestrial,9999,1,0,0,0,0.45628070175438606
Caballeronia mineralivorans,0.8470501202145367,Terrestrial Specialist,9999,1,0,0,0,0.8470501202145367
Pseudomonas laurylsulfatiphila,-0.1430825881115203,Mostly Aquatic,9999,0,1,0,0,-0.1430825881115203
Agaribacterium haliotis,-0.9424170445548118,Aquatic Specialist,9999,0,1,0,0,-0.9424170445548118
Rhodopirellula bahusiensis,-0.7626159408897973,Mostly Aquatic,9999,0,1,0,0,-0.7626159408897973
Dictyobacter kobayashii,0.964857691955706,Terrestrial Specialist,9999,1,0,0,0,0.964857691955706
Massilicoli timonensis,0.8699958728848536,Terrestrial Specialist,9999,1,0,0,0,0.8699958728848536
Streptoalloteichus hindustanus,0.8148814881488149,Terrestrial Specialist,9999,1,0,0,0,0.8148814881488149
Desulfosporosinus fructosivorans,0.13901091115204767,Mostly Terrestrial,9999,1,0,0,0,0.13901091115204767
Tetzosporium hominis,-0.037258815701929446,Generalist,9999,0,1,0,0,-0.037258815701929446
Paenibacillus konkukensis,0.8667599720083975,Terrestrial Specialist,9999,1,0,0,0,0.8667599720083975
Ahniella affigens,-0.5595354198067204,Mostly Aquatic,9999,0,1,0,0,-0.5595354198067204
Flavobacteriales bacterium,-0.9011035653650254,Aquatic Specialist,9999,0,1,0,0,-0.9011035653650254
Leptospira levettii,-0.5251638930912759,Mostly Aquatic,9999,0,1,0,0,-0.5251638930912759
Leptospira brenneri,-0.5251638930912759,Mostly Aquatic,9999,0,1,0,0,-0.5251638930912759
Winogradskyella tangerina,-1,Aquatic Specialist,9999,0,1,0,0,-1
Flavobacterium soyangense,-0.15036133343694144,Mostly Aquatic,9999,0,1,0,0,-0.15036133343694144
Larkinella knui,0.6665676077265974,Mostly Terrestrial,9999,1,0,0,0,0.6665676077265974
Pusillimonas maritima,-0.5431554902920541,Mostly Aquatic,9999,0,1,0,0,-0.5431554902920541
Flavobacterium luteum,0.7122383556477465,Mostly Terrestrial,9999,1,0,0,0,0.7122383556477465
Flavobacterium foetidum,0.3180314309346568,Mostly Terrestrial,9999,1,0,0,0,0.3180314309346568
Streptomyces drozdowiczii,0.8367346938775511,Terrestrial Specialist,9999,1,0,0,0,0.8367346938775511
Stenotrophobium rhamnosiphilum,0.6392359318533816,Mostly Terrestrial,9999,1,0,0,0,0.6392359318533816
Acinetobacter bouvetii,-0.12435897435897439,Mostly Aquatic,9999,0,1,0,0,-0.12435897435897439
Acinetobacter gerneri,-0.23809523809523808,Mostly Aquatic,9999,0,1,0,0,-0.23809523809523808
Candidatus Methylomirabilis limnetica,-0.7537960024019903,Mostly Aquatic,9999,0,1,0,0,-0.7537960024019903
Geodermatophilus chilensis,0.6968909110605569,Mostly Terrestrial,9999,1,0,0,0,0.6968909110605569
Mesorhizobium sanjuanii,0.7611087600507828,Mostly Terrestrial,9999,1,0,0,0,0.7611087600507828
Methylobacterium frigidaeris,0.4831908831908832,Mostly Terrestrial,9999,1,0,0,0,0.4831908831908832
Jatrophihabitans telluris,1,Terrestrial Specialist,9999,1,0,0,0,1
Ramlibacter henchirensis,0.5406895061061278,Mostly Terrestrial,9999,1,0,0,0,0.5406895061061278
Neobittarella massiliensis,0.9575683394532845,Terrestrial Specialist,9999,1,0,0,0,0.9575683394532845
Roseovarius nitratireducens,-0.6181081557160473,Mostly Aquatic,9999,0,1,0,0,-0.6181081557160473
Hymenobacter cavernae,-0.41193553071003336,Mostly Aquatic,9999,0,1,0,0,-0.41193553071003336
Sphingobacteriales bacterium,0.43709606020362995,Mostly Terrestrial,9999,1,0,0,0,0.43709606020362995
Flavobacterium limi,0.17031070195627154,Mostly Terrestrial,9999,1,0,0,0,0.17031070195627154
Nonomuraea cavernae,0.9074074074074074,Terrestrial Specialist,9999,1,0,0,0,0.9074074074074074
Salipaludibacillus keqinensis,-0.4549270437737358,Mostly Aquatic,9999,0,1,0,0,-0.4549270437737358
Dongshaea marina,-0.8373123882105918,Aquatic Specialist,9999,0,1,0,0,-0.8373123882105918
Paenibacillus solanacearum,0.8444317966230316,Terrestrial Specialist,9999,1,0,0,0,0.8444317966230316
Mycobacterium lehmannii,0.6734730431667562,Mostly Terrestrial,9999,1,0,0,0,0.6734730431667562
Acinetobacter pseudolwoffii,0.06068743286788405,Generalist,9999,1,0,0,0,0.06068743286788405
Magnetospirillum kuznetsovii,-0.5654501902212202,Mostly Aquatic,9999,0,1,0,0,-0.5654501902212202
Caulobacter zeae,0.36956722340131043,Mostly Terrestrial,9999,1,0,0,0,0.36956722340131043
Marinobacter maroccanus,-0.879836882646126,Aquatic Specialist,9999,0,1,0,0,-0.879836882646126
Nocardia tengchongensis,0.8518959360652951,Terrestrial Specialist,9999,1,0,0,0,0.8518959360652951
Minwuia thermotolerans,-0.7689465153970827,Mostly Aquatic,9999,0,1,0,0,-0.7689465153970827
Acidimangrovimonas sediminis,-0.675913457222372,Mostly Aquatic,9999,0,1,0,0,-0.675913457222372
Subtercola vilae,0.4364152013613159,Mostly Terrestrial,9999,1,0,0,0,0.4364152013613159
Marinicaulis flavus,-0.9001073066042337,Aquatic Specialist,9999,0,1,0,0,-0.9001073066042337
Desertimonas flava,0.8114951025688412,Terrestrial Specialist,9999,1,0,0,0,0.8114951025688412
Clostridium fermenticellae,0.5003388911481632,Mostly Terrestrial,9999,1,0,0,0,0.5003388911481632
Achromobacter veterisilvae,0.5271426746710945,Mostly Terrestrial,9999,1,0,0,0,0.5271426746710945
Tamlana carrageenivorans,-0.8703566427806605,Aquatic Specialist,9999,0,1,0,0,-0.8703566427806605
Thalassobius autumnalis,-0.952432745993764,Aquatic Specialist,9999,0,1,0,0,-0.952432745993764
Acuticoccus kandeliae,0.6267450404114622,Mostly Terrestrial,9999,1,0,0,0,0.6267450404114622
Roseomonas mucosa,0.33841807909604515,Mostly Terrestrial,9999,1,0,0,0,0.33841807909604515
Flavipsychrobacter stenotrophus,-0.0355461775685765,Generalist,9999,0,1,0,0,-0.0355461775685765
Microvirga calopogonii,0.6438834429971801,Mostly Terrestrial,9999,1,0,0,0,0.6438834429971801
Rhodohalobacter mucosus,-0.823937877995968,Aquatic Specialist,9999,0,1,0,0,-0.823937877995968
Tautonia sociabilis,0.5539268631384047,Mostly Terrestrial,9999,1,0,0,0,0.5539268631384047
Amycolatopsis tolypomycina,0.9442142496210206,Terrestrial Specialist,9999,1,0,0,0,0.9442142496210206
Amnimonas aquatica,0.055070623710522175,Generalist,9999,1,0,0,0,0.055070623710522175
Cyclobacteriaceae bacterium,-0.2516384063247685,Mostly Aquatic,9999,0,1,0,0,-0.2516384063247685
Microvirga tunisiensis,-0.33366683341670844,Mostly Aquatic,9999,0,1,0,0,-0.33366683341670844
Marinobacter fuscus,-0.7225680241863774,Mostly Aquatic,9999,0,1,0,0,-0.7225680241863774
Kibdelosporangium philippinense,0.9025230519809504,Terrestrial Specialist,9999,1,0,0,0,0.9025230519809504
Pulveribacter suum,-0.4207809694793537,Mostly Aquatic,9999,0,1,0,0,-0.4207809694793537
Zobellella endophytica,-0.9287397358086397,Aquatic Specialist,9999,0,1,0,0,-0.9287397358086397
Pseudodesulfovibrio hydrargyri,-0.10426397468735876,Mostly Aquatic,9999,0,1,0,0,-0.10426397468735876
Mycolicibacterium madagascariense,0.6734730431667562,Mostly Terrestrial,9999,1,0,0,0,0.6734730431667562
Pseudoxanthomonas composti,0.4464433988375312,Mostly Terrestrial,9999,1,0,0,0,0.4464433988375312
Saccharospirillum mangrovi,-0.5719872891713517,Mostly Aquatic,9999,0,1,0,0,-0.5719872891713517
Hyphobacterium indicum,-0.8919288645690834,Aquatic Specialist,9999,0,1,0,0,-0.8919288645690834
Marinilabilia rubra,0.1178761061946902,Mostly Terrestrial,9999,1,0,0,0,0.1178761061946902
Cohnella lubricantis,0.761096714870852,Mostly Terrestrial,9999,1,0,0,0,0.761096714870852
Bifidobacterium longum,0.774479568234387,Mostly Terrestrial,9999,1,0,0,0,0.774479568234387
